site_id,start_time,end_time,spin,cluster_id
9,3.69237,3.78413,1,-1
9,3.78413,4.14708,-1,-1
9,4.14708,4.35725,1,-1
9,4.35725,5.09556,-1,-1
9,5.09556,5.29629,1,-1
9,5.29629,5.77687,-1,-1
9,5.77687,5.81391,1,-1
9,5.81391,6.0945,-1,-1
9,6.0945,6.15851,1,-1
9,6.15851,6.48524,-1,-1
9,6.48524,7.07909,1,-1
9,7.07909,7.41646,-1,-1
9,7.41646,8.19727,1,-1
9,8.19727,8.33066,-1,-1
9,8.33066,8.46041,1,-1
9,8.46041,8.75288,-1,-1
9,8.75288,9.6309,1,-1
9,9.6309,9.78568,-1,-1
9,9.78568,10.0141,1,-1
9,10.0141,10.0453,-1,-1
9,10.0453,10.5118,1,-1
9,10.5118,10.6803,-1,-1
9,10.6803,11.3092,1,-1
9,11.3092,11.3521,-1,-1
9,11.3521,11.9786,1,-1
9,11.9786,0.922283,-1,-1
9,0.922283,1.77054,1,-1
10,5.24906,5.43065,-1,-1
10,5.43065,5.75031,1,-1
10,5.75031,6.58475,-1,-1
10,6.58475,6.9095,1,-1
10,6.9095,7.2189,-1,-1
10,7.2189,7.65938,1,-1
10,7.65938,8.24809,-1,-1
10,8.24809,9.13025,1,-1
10,9.13025,9.21415,-1,-1
10,9.21415,9.22189,1,-1
10,9.22189,9.49488,-1,-1
10,9.49488,9.92851,1,-1
10,9.92851,10.0615,-1,-1
10,10.0615,10.8195,1,-1
10,10.8195,11.0878,-1,-1
10,11.0878,0.0539502,1,-1
10,0.0539502,0.0805962,-1,-1
10,0.0805962,0.21353,1,-1
10,0.21353,0.626774,-1,-1
10,0.626774,1.50607,1,-1
10,1.50607,1.80539,-1,-1
10,1.80539,2.27093,1,-1
10,2.27093,3.47621,-1,-1
10,3.47621,3.58474,1,-1
10,3.58474,4.43053,-1,-1
10,4.43053,4.58355,1,-1
10,4.58355,4.75056,-1,-1
10,4.75056,5.24906,1,-1
11,4.69903,5.44975,-1,-1
11,5.44975,5.46856,1,-1
11,5.46856,5.79563,-1,-1
11,5.79563,6.48641,1,-1
11,6.48641,6.78051,-1,-1
11,6.78051,6.88656,1,-1
11,6.88656,7.69889,-1,-1
11,7.69889,7.73776,1,-1
11,7.73776,7.89584,-1,-1
11,7.89584,8.16094,1,-1
11,8.16094,8.37973,-1,-1
11,8.37973,8.44667,1,-1
11,8.44667,8.88367,-1,-1
11,8.88367,9.0177,1,-1
11,9.0177,9.23781,-1,-1
11,9.23781,9.25009,1,-1
11,9.25009,9.57229,-1,-1
11,9.57229,9.80944,1,-1
11,9.80944,9.92569,-1,-1
11,9.92569,9.96113,1,-1
11,9.96113,11.0905,-1,-1
11,11.0905,0.301734,1,-1
11,0.301734,0.324098,-1,-1
11,0.324098,0.441617,1,-1
11,0.441617,0.79534,-1,-1
11,0.79534,1.03175,1,-1
11,1.03175,1.11303,-1,-1
11,1.11303,1.69704,1,-1
11,1.69704,1.77501,-1,-1
11,1.77501,2.38033,1,-1
11,2.38033,2.79994,-1,-1
11,2.79994,2.893,1,-1
11,2.893,2.98255,-1,-1
11,2.98255,3.3508,1,-1
11,3.3508,3.68287,-1,-1
11,3.68287,3.93609,1,-1
11,3.93609,4.08911,-1,-1
11,4.08911,4.69903,1,-1
