site_id,start_time,end_time,spin,cluster_id
397,3.96605,4.42649,1,-1
397,4.42649,4.43471,-1,-1
397,4.43471,4.46936,1,-1
397,4.46936,4.59444,-1,-1
397,4.59444,0.189231,1,-1
397,0.189231,0.554121,-1,-1
397,0.554121,0.907779,1,-1
397,0.907779,1.23786,-1,-1
397,1.23786,1.58274,1,-1
397,1.58274,1.61393,-1,-1
397,1.61393,1.90177,1,-1
397,1.90177,2.73008,-1,-1
397,2.73008,3.09675,1,-1
397,3.09675,3.93554,-1,-1
398,4.01794,4.18849,1,-1
398,4.18849,4.6017,-1,-1
398,4.6017,4.6979,1,-1
398,4.6979,4.75924,-1,-1
398,4.75924,4.80542,1,-1
398,4.80542,4.81649,-1,-1
398,4.81649,0.467654,1,-1
398,0.467654,0.705633,-1,-1
398,0.705633,0.806247,1,-1
398,0.806247,1.24922,-1,-1
398,1.24922,1.68944,1,-1
398,1.68944,1.99052,-1,-1
398,1.99052,2.03501,1,-1
398,2.03501,2.19544,-1,-1
398,2.19544,2.37529,1,-1
398,2.37529,2.51832,-1,-1
398,2.51832,2.52684,1,-1
398,2.52684,3.0318,-1,-1
398,3.0318,3.39657,1,-1
398,3.39657,3.44587,-1,-1
398,3.44587,3.58634,1,-1
398,3.58634,3.843,-1,-1
398,3.843,3.94031,1,-1
398,3.94031,4.01794,-1,-1
399,3.44243,3.79261,1,-1
399,3.79261,3.85816,-1,-1
399,3.85816,4.17482,1,-1
399,4.17482,4.18314,-1,-1
399,4.18314,4.65679,1,-1
399,4.65679,4.80423,-1,-1
399,4.80423,4.88707,1,-1
399,4.88707,0.286629,-1,-1
399,0.286629,0.30118,1,-1
399,0.30118,0.328862,-1,-1
399,0.328862,0.661802,1,-1
399,0.661802,1.22609,-1,-1
399,1.22609,1.29363,1,-1
399,1.29363,1.91314,-1,-1
399,1.91314,2.19702,1,-1
399,2.19702,2.46611,-1,-1
399,2.46611,2.5474,1,-1
399,2.5474,2.59723,-1,-1
399,2.59723,2.68368,1,-1
399,2.68368,2.94354,-1,-1
399,2.94354,3.30665,1,-1
399,3.30665,3.44243,-1,-1
400,2.3083,2.62576,1,-1
400,2.62576,2.87255,-1,-1
400,2.87255,2.9878,1,-1
400,2.9878,3.00881,-1,-1
400,3.00881,3.05849,1,-1
400,3.05849,3.22925,-1,-1
400,3.22925,3.36407,1,-1
400,3.36407,3.43899,-1,-1
400,3.43899,3.77829,1,-1
400,3.77829,0.0490925,-1,-1
400,0.0490925,0.591584,1,-1
400,0.591584,0.640812,-1,-1
400,0.640812,0.659013,1,-1
400,0.659013,0.701016,-1,-1
400,0.701016,1.65547,1,-1
400,1.65547,1.86069,-1,-1
400,1.86069,1.90985,1,-1
400,1.90985,2.3083,-1,-1
401,3.85851,4.04583,-1,-1
401,4.04583,4.84528,1,-1
401,4.84528,4.93808,-1,-1
401,4.93808,0.103508,1,-1
401,0.103508,0.34611,-1,-1
401,0.34611,0.774804,1,-1
401,0.774804,0.899668,-1,-1
401,0.899668,1.13083,1,-1
401,1.13083,1.58957,-1,-1
401,1.58957,1.70132,1,-1
401,1.70132,1.81566,-1,-1
401,1.81566,1.88299,1,-1
401,1.88299,2.15899,-1,-1
401,2.15899,2.1602,1,-1
401,2.1602,2.22975,-1,-1
401,2.22975,2.43965,1,-1
401,2.43965,2.88516,-1,-1
401,2.88516,2.92592,1,-1
401,2.92592,3.53794,-1,-1
401,3.53794,3.85851,1,-1
402,4.79007,4.84747,-1,-1
402,4.84747,0.168272,1,-1
402,0.168272,0.337505,-1,-1
402,0.337505,0.377796,1,-1
402,0.377796,0.468158,-1,-1
402,0.468158,0.986112,1,-1
402,0.986112,1.09769,-1,-1
402,1.09769,1.32943,1,-1
402,1.32943,1.33567,-1,-1
402,1.33567,1.7536,1,-1
402,1.7536,1.89971,-1,-1
402,1.89971,1.91378,1,-1
402,1.91378,2.06111,-1,-1
402,2.06111,2.26911,1,-1
402,2.26911,2.8939,-1,-1
402,2.8939,3.08192,1,-1
402,3.08192,3.11765,-1,-1
402,3.11765,3.17606,1,-1
402,3.17606,3.29131,-1,-1
402,3.29131,3.31876,1,-1
402,3.31876,3.45834,-1,-1
402,3.45834,3.47379,1,-1
402,3.47379,3.62493,-1,-1
402,3.62493,3.6493,1,-1
402,3.6493,4.07672,-1,-1
402,4.07672,4.1673,1,-1
402,4.1673,4.28778,-1,-1
402,4.28778,4.79007,1,-1
403,0.162452,0.809521,1,-1
403,0.809521,0.95737,-1,-1
403,0.95737,1.65759,1,-1
403,1.65759,1.77338,-1,-1
403,1.77338,2.54835,1,-1
403,2.54835,2.58134,-1,-1
403,2.58134,2.7572,1,-1
403,2.7572,3.14131,-1,-1
403,3.14131,3.31474,1,-1
403,3.31474,3.43405,-1,-1
403,3.43405,3.52298,1,-1
403,3.52298,4.28328,-1,-1
403,4.28328,4.52013,1,-1
403,4.52013,4.55168,-1,-1
403,4.55168,4.74931,1,-1
403,4.74931,4.94714,-1,-1
403,4.94714,0.0554038,1,-1
403,0.0554038,0.162452,-1,-1
404,1.86285,1.99892,-1,-1
404,1.99892,2.45208,1,-1
404,2.45208,3.29868,-1,-1
404,3.29868,3.50389,1,-1
404,3.50389,3.66342,-1,-1
404,3.66342,3.7199,1,-1
404,3.7199,4.08151,-1,-1
404,4.08151,4.94669,1,-1
404,4.94669,4.97763,-1,-1
404,4.97763,0.184719,1,-1
404,0.184719,0.5556,-1,-1
404,0.5556,0.586293,1,-1
404,0.586293,0.681011,-1,-1
404,0.681011,1.86285,1,-1
405,1.5997,1.77189,1,-1
405,1.77189,1.78566,-1,-1
405,1.78566,1.98783,1,-1
405,1.98783,2.00775,-1,-1
405,2.00775,2.29572,1,-1
405,2.29572,2.53893,-1,-1
405,2.53893,2.6651,1,-1
405,2.6651,4.2167,-1,-1
405,4.2167,4.22268,1,-1
405,4.22268,4.23908,-1,-1
405,4.23908,4.41418,1,-1
405,4.41418,4.6769,-1,-1
405,4.6769,4.91881,1,-1
405,4.91881,0.0493304,-1,-1
405,0.0493304,0.127063,1,-1
405,0.127063,0.220575,-1,-1
405,0.220575,0.453593,1,-1
405,0.453593,0.48637,-1,-1
405,0.48637,0.612286,1,-1
405,0.612286,0.709338,-1,-1
405,0.709338,0.72785,1,-1
405,0.72785,0.805215,-1,-1
405,0.805215,0.816106,1,-1
405,0.816106,0.857936,-1,-1
405,0.857936,0.886027,1,-1
405,0.886027,1.22042,-1,-1
405,1.22042,1.417,1,-1
405,1.417,1.5997,-1,-1
406,0.0111435,0.115291,-1,-1
406,0.115291,0.401717,1,-1
406,0.401717,0.466153,-1,-1
406,0.466153,0.504027,1,-1
406,0.504027,0.955977,-1,-1
406,0.955977,0.984061,1,-1
406,0.984061,1.132,-1,-1
406,1.132,1.34026,1,-1
406,1.34026,1.40816,-1,-1
